"word","class","avgRT","avgZ_RT","samplesize","n_answered","seRT","seZ_RT","accuracy","Z2.5_avgRT","Z2.5_avgZ_RT","Z2.5_samplesize","Z2.5_n_answered","Z2.5_seRT","Z2.5_seZ_RT","Z2.5_accuracy","Z3.0_avgRT","Z3.0_avgZ_RT","Z3.0_samplesize","Z3.0_n_answered","Z3.0_seRT","Z3.0_seZ_RT","Z3.0_accuracy"
"抵灭","nonword",863.615114758151,0.692992999349421,122,157,31.0007708656147,0.102212182719492,0.777070063694268,813.463605268752,0.507534059714875,114,114,25.5812934568945,0.083817113671643,1,836.018000005302,0.582538186444085,118,118,28.4902043697158,0.0890692813531595,1
"抹布","word",696.14980451209,0.0607111330267806,133,148,17.7522062532635,0.0715912923701163,0.898648648648649,676.483853846747,-0.0242616102049135,130,130,13.7200446278188,0.0527775997696077,1,684.457938932122,-0.00148974234588431,131,131,15.778205542451,0.0571096022292267,1
"抽舰","nonword",683.161891480049,0.0571188782350894,129,133,21.6274875593147,0.0804327430595268,0.969924812030075,663.532198420054,-0.0298527366350203,126,126,18.1745553273196,0.0635838720266681,1,668.370527566355,-0.0092167933035211,127,127,18.6687462817636,0.0663707999368052,1
"抽要","nonword",779.164828566067,0.34606863962955,105,119,31.0257167870087,0.116104974230126,0.88235294117647,740.7150990048,0.17683852298239,101,101,23.6353221860597,0.075164216127769,1,752.123368927037,0.226598345076133,103,103,24.6195431018338,0.0816146166026853,1
"担心","word",585.521736010515,-0.389678324351827,250,256,14.8457002554508,0.0533076166321675,0.9765625,570.030426838501,-0.462168869111432,246,246,12.4690682017892,0.038698830479965,1,573.373704462637,-0.448917000650491,247,247,12.8606468988586,0.0407564128284131,1
"拆友","nonword",711.245020691583,0.0724125515209997,145,148,24.2526707310372,0.0788187713973323,0.97972972972973,673.461714287382,-0.0569985887904734,140,140,18.0477093907237,0.0550644224994714,1,679.294992909456,-0.0379419819031809,141,141,18.8448086890136,0.0578985018251309,1
"拆大","nonword",740.358251213416,0.173747830958356,207,217,23.1496215559999,0.0787398559641015,0.953917050691244,687.940893406017,-0.0247341643750958,197,197,15.2457837207906,0.0498104729026255,1,694.31988945231,0.00433053965557184,199,199,15.7777407951228,0.0534015538123971,1
"拇指","word",639.921769242543,-0.255122666823924,130,131,29.546114428618,0.089976170676642,0.99236641221374,604.801246043049,-0.395043707047794,126,126,22.769833090122,0.0555288176592013,1,609.813590561832,-0.371403996123433,127,127,23.1392326724435,0.0599477043926327,1
"拉住","word",710.223870687886,0.119712551338049,116,125,25.7049901572216,0.0938480409367893,0.928,688.341601766776,0.0272718790926745,113,113,22.5786821074587,0.0776773420191474,1,699.947556519954,0.0756260172796525,115,115,23.7672727195975,0.0835718278665687,1
"拉拉","word",1033.22012088009,1.37409162184552,91,131,62.4228919244471,0.228371240801386,0.694656488549618,792.950972219908,0.415675375320027,72,72,30.7760854320888,0.0964942589877867,1,814.727459458175,0.480788649861909,74,74,34.4135606003129,0.104413556569667,1
"拍卖","word",670.616276123983,-0.141483766389375,134,140,26.2624625365734,0.0747696040236864,0.957142857142857,646.487636368398,-0.214089314548199,132,132,18.7977577982069,0.0515794919625461,1,653.239037598622,-0.191587657227798,133,133,19.8399470082232,0.0559174561002289,1
"拍歌","nonword",841.086622221724,0.596776493497504,180,225,23.3721719723123,0.0833600969283798,0.8,784.857571425953,0.389578419946934,168,168,17.6167323646396,0.0591590368416432,1,811.558867813624,0.472922945681747,174,174,20.5837896706784,0.0662605170010855,1
"拍照","word",594.49118078961,-0.363120454018345,177,178,16.7061311766582,0.0512715715127379,0.99438202247191,582.136551135412,-0.388959048921363,176,176,11.3094287502267,0.0445371092404503,1,582.136551135412,-0.388959048921363,176,176,11.3094287502267,0.0445371092404503,1
"拍甜","nonword",754.116267870177,0.135296561791291,112,117,22.2866142098415,0.0712988087714646,0.957264957264957,741.568779826571,0.0611700947609184,109,109,21.2212077893016,0.0588253970224133,1,750.636522533097,0.109321508946681,111,111,22.2125003865896,0.0669998288558433,1
"拒绝","word",642.162900633609,-0.195180987356413,161,167,23.9318959039027,0.0767273069201544,0.964071856287425,602.840134627208,-0.327508566708783,156,156,15.0946509719297,0.0501977832468488,1,602.840134627208,-0.327508566708783,156,156,15.0946509719297,0.0501977832468488,1
"拓愚","nonword",760.28018347982,0.225486319521201,109,120,27.8987778945706,0.0919603171557764,0.908333333333333,715.841999993945,0.0801053265191715,104,104,20.8858892561345,0.0685599362710618,1,734.920169804706,0.133324789975342,106,106,24.4973949718872,0.076984668271852,1
"拔散","nonword",810.838693171575,0.493042266604333,88,107,45.0656202879519,0.158446354381362,0.822429906542056,711.521049371308,0.139703157421746,81,81,24.1944797261614,0.087307022658357,1,736.179301193679,0.202102994401665,83,83,29.8407902868476,0.0958159445721975,1
"拔课","nonword",758.652028988365,0.24309379174867,138,148,25.3632321906353,0.072371543459015,0.932432432432432,723.735305973813,0.14767034495447,134,134,18.5209867853143,0.0559717582086952,1,728.585266670303,0.166916344995165,135,135,19.0122904852703,0.0587948452155224,1
"拖车","word",752.565852181277,0.291788710733073,115,125,31.1649927887615,0.120776360630285,0.92,714.00100910034,0.0911804397911996,110,110,25.7514837666574,0.0753396515386211,1,715.835504512134,0.115055150442009,111,111,25.5842889418497,0.0783823544908058,1
"招除","nonword",909.040800008642,0.783430224522722,75,102,40.0341653208817,0.128760403708045,0.735294117647059,827.182089558165,0.483245170425223,67,67,28.6167866136816,0.0854441838605702,1,845.410242862122,0.579533999821364,70,70,29.2803709818069,0.0984280840135309,1
"拟心","nonword",786.374494614216,0.356633326370226,93,117,33.5911384514213,0.109550700442771,0.794871794871795,747.025337069046,0.192504597289449,89,89,24.8078229260912,0.0744733863189992,1,747.025337069046,0.192504597289449,89,89,24.8078229260912,0.0744733863189992,1
"拥抱","word",578.870451618011,-0.467894275312497,124,126,22.4116029242724,0.0631051041702831,0.984126984126984,555.338901644536,-0.527990746562008,122,122,14.858574073897,0.0474094006995408,1,564.545780492955,-0.500511489388532,123,123,17.3768227270104,0.0544629569000564,1
"拥琐","nonword",806.934199997705,0.435052045384841,185,201,19.8281304953892,0.0629808009579101,0.920398009950249,793.201923495013,0.392254741947037,183,183,16.9037707020882,0.054140232936688,1,796.950146736823,0.40405336398654,184,184,17.2244245018457,0.0551226978409935,1
"拳寒","nonword",728.778844055529,0.152815445924829,109,115,22.8176323152651,0.0660742418853132,0.947826086956522,712.595280393015,0.105505122827631,107,107,20.1300720791053,0.0581300513566106,1,728.778844055529,0.152815445924829,109,109,22.8176323152651,0.0660742418853132,1
"拳鱼","nonword",778.751005207172,0.245215664478552,192,205,27.8567050836099,0.0772012712941514,0.936585365853659,720.156928961699,0.0712997470134946,183,183,19.8179493142604,0.0510746125221901,1,738.336149732444,0.128818104387821,187,187,21.471743943233,0.057565559361712,1
"拼军","nonword",795.123187166491,0.428973819083109,187,201,20.7910925491181,0.0692625329085343,0.930348258706468,758.554798883109,0.308267881246406,179,179,16.9189099948161,0.0567351909714038,1,780.23038043551,0.373031703713339,184,184,19.1329995703075,0.062189607962501,1
"拼马","nonword",801.656608426836,0.358768004366385,166,186,27.3489594338662,0.0872952988224862,0.89247311827957,732.931770693337,0.12764355716702,157,157,14.3839968905712,0.0453833024757483,1,732.931770693337,0.12764355716702,157,157,14.3839968905712,0.0453833024757483,1
"持标","nonword",790.818968090618,0.376605453642504,94,119,35.0520091888163,0.116097279882436,0.789915966386555,739.827840912007,0.162617924297216,88,88,27.0226908571888,0.0795922366947788,1,758.300516484756,0.242035264794142,91,91,29.0457394845231,0.0893202035100241,1
"指不","nonword",654.36982587538,-0.0728469718470663,201,210,13.6614601697441,0.0480421977202099,0.957142857142857,639.699045459413,-0.127078819723563,198,198,10.5104025549143,0.0367465997755898,1,644.632105532422,-0.113116540341647,199,199,11.5625865076801,0.0391367711973167,1
"指出","word",672.331821429951,-0.0934806313438928,140,148,22.2086717673604,0.0746292350811268,0.945945945945946,644.37417647166,-0.196142436722769,136,136,15.1538691041553,0.0549390047644901,1,649.964826088186,-0.15517948426973,138,138,15.5099014983523,0.0613518734422657,1
"指嚼","nonword",756.786786101076,0.263541088733674,187,196,20.6983466780238,0.0628297323328875,0.954081632653061,736.838670334519,0.187640451161082,182,182,18.3309896616841,0.0543156382502022,1,745.726335139974,0.228496951721333,185,185,18.7679018777231,0.0583869375104535,1
"指挥","word",626.002839564623,-0.248877687415112,187,196,19.7951606298494,0.0683538135125267,0.954081632653061,597.523185785427,-0.346471565158264,183,183,13.0045190605457,0.0487678748442238,1,597.523185785427,-0.346471565158264,183,183,13.0045190605457,0.0487678748442238,1
"指控","word",686.332333320583,-0.0151968061015038,117,121,27.6898892126359,0.0984963449999866,0.966942148760331,644.350999985935,-0.191341881884359,112,112,20.7804761320743,0.06222004099575,1,644.350999985935,-0.191341881884359,112,112,20.7804761320743,0.06222004099575,1
"指甲","word",599.317584161393,-0.389858467123272,202,208,18.3323108447063,0.0562783763719183,0.971153846153846,571.37417677246,-0.474400030541618,198,198,11.0435300524408,0.0371630584611457,1,575.706462315838,-0.459074416478285,199,199,11.8111189083603,0.0400260793709419,1
"指纹","word",567.050214812478,-0.461395465859778,135,139,14.4136618247194,0.0499232801953757,0.971223021582734,567.050214812478,-0.461395465859778,135,135,14.4136618247194,0.0499232801953757,1,567.050214812478,-0.461395465859778,135,135,14.4136618247194,0.0499232801953757,1
"指音","nonword",808.11208547587,0.461484670878484,117,126,31.8846751593742,0.10435040550094,0.928571428571429,733.712685189276,0.194057934212086,108,108,20.8651741960645,0.060288267826718,1,740.651807347003,0.216050454065586,109,109,21.8063920983246,0.0636526109306631,1
"按摩","word",575.04447548792,-0.483068316883146,204,206,13.2972584300522,0.0457477044285463,0.990291262135922,567.300852214462,-0.513175880520365,203,203,10.863256625721,0.0346140647565267,1,567.300852214462,-0.513175880520365,203,203,10.863256625721,0.0346140647565267,1
"按钮","word",673.049499999747,-0.0477387222770249,200,205,17.4558395387527,0.0643897048158614,0.975609756097561,630.334879582002,-0.215580536291006,191,191,9.54406883269193,0.0336686553484695,1,639.720242270375,-0.168863701103694,194,194,10.9098776446398,0.0426637545515958,1
"挑例","nonword",903.585070859756,0.761066054973297,127,146,40.4794738152749,0.112992249794973,0.86986301369863,797.120530430469,0.44614385193465,115,115,24.6389837203351,0.073825002834368,1,809.413466097087,0.50185199336947,118,118,25.0217611811454,0.0787036028024723,1
"挑夜","nonword",798.492540150458,0.496874537373712,137,155,31.2366946859926,0.12903976370375,0.883870967741936,729.531578129834,0.172239307957479,128,128,19.7094485815051,0.0645113807714829,1,747.6008549666,0.233175113431499,131,131,22.0823499613395,0.0720557683990389,1
"挑式","nonword",882.581594589931,0.71218554307026,111,116,39.7587676740241,0.134128237748961,0.956896551724138,777.545444443062,0.316955493160347,99,99,26.2805837466933,0.07538009389101,1,808.15484465887,0.409908081301831,103,103,30.1223277107036,0.0857132107293308,1
"挑战","word",576.18953848418,-0.459301813688012,130,130,15.6978226084104,0.0527635728119597,1,576.18953848418,-0.459301813688012,130,130,15.6978226084104,0.0527635728119597,1,576.18953848418,-0.459301813688012,130,130,15.6978226084104,0.0527635728119597,1
"挑选","word",689.317219310515,0.0367879200327065,114,120,23.1326942879796,0.0903327395719847,0.95,666.719504518824,-0.0522366298140917,111,111,19.2761707702319,0.074458976699024,1,681.525407092027,-0.00680212934798522,113,113,21.9745489228277,0.079822901264682,1
"挖掘","word",639.737403233596,-0.135310982499928,124,133,19.1041964159713,0.0733920042366387,0.932330827067669,616.750553726991,-0.230895494490446,121,121,12.5705384072073,0.0493010764298273,1,616.750553726991,-0.230895494490446,121,121,12.5705384072073,0.0493010764298273,1
"挤压","word",744.56126470052,0.245466494185258,170,182,21.4737259269095,0.0873403011993227,0.934065934065934,725.107341311904,0.13913411294806,167,167,17.6112252107358,0.0528290971628729,1,727.700642851716,0.155697553458564,168,168,17.6971224173347,0.0550639256482055,1
"挫伤","word",734.75743750472,0.187124438112105,144,170,25.2308311901283,0.0875390522642587,0.847058823529412,696.815604321502,0.0541095686516185,139,139,18.0198614944567,0.0645754830956986,1,703.870007148117,0.0731767096797358,140,140,19.2312562245089,0.0668877982535983,1
"捆绑","word",695.207175926844,-0.0674766426977035,108,120,23.1828427565427,0.0601445385728871,0.9,695.207175926844,-0.0674766426977035,108,108,23.1828427565427,0.0601445385728871,1,695.207175926844,-0.0674766426977035,108,108,23.1828427565427,0.0601445385728871,1
"捉住","word",640.859256641887,-0.167236546545219,113,117,29.0207075995469,0.101552693023121,0.965811965811966,592.397458718083,-0.327017669891731,109,109,16.1738952495557,0.0632377352561157,1,605.501890914156,-0.298985990384278,110,110,20.7018057193684,0.0686445695048567,1
"捐坛","nonword",764.791453705323,0.266670523407645,108,114,34.97898267363,0.120016857785249,0.947368421052632,690.828000002159,0.0116012887410039,101,101,20.5826397981506,0.0678538029704952,1,706.259941749459,0.0671457176317548,103,103,23.1513592695903,0.0771601495094491,1
"捐款","word",585.659838390901,-0.398705256671028,99,102,17.3117396396238,0.0641002966330959,0.970588235294118,579.421173476523,-0.430215956215339,98,98,16.3141718021341,0.0563929933157073,1,585.659838390901,-0.398705256671028,99,99,17.3117396396238,0.0641002966330959,1
"捕反","nonword",759.524380433598,0.251457769707446,92,100,34.622500131138,0.105890262266401,0.92,726.881640448614,0.1393686899881,89,89,28.2310710060846,0.082548061108482,1,740.640032965834,0.192550873340102,91,91,29.3396020037313,0.0889650817078571,1
"捞案","nonword",739.979682541386,0.220898192960096,126,133,28.9486405766062,0.0965011832258228,0.947368421052632,693.854429753338,0.0575512472131377,121,121,19.0751263586677,0.0612056999885409,1,698.381016394707,0.0789215454789744,122,122,19.452133736001,0.06435382867735,1
"损害","word",715.338200004387,0.0692795274938602,110,121,23.4888309994292,0.0853387874567123,0.909090909090909,690.766542060641,-0.0169852694604634,107,107,18.4813936979577,0.0704081239510748,1,703.047724775069,0.0307325963346506,109,109,20.2012178857513,0.0768387381629237,1
"损水","nonword",760.759239730091,0.273374650058848,146,175,20.4890686419362,0.0690013855825263,0.834285714285714,735.452507046975,0.190834151167181,142,142,15.7269575878152,0.0564233808158186,1,749.896827590284,0.245344608303577,145,145,17.4929054473528,0.0634879780745882,1
"据空","nonword",703.266208591746,0.0467488882741833,163,175,25.5128541008384,0.0676274522864117,0.931428571428571,665.071515726122,-0.0427945015815569,159,159,14.9248266722601,0.0516834835520393,1,668.147787502831,-0.0248414993066821,160,160,15.14693099612,0.054406828448777,1
"授候","nonword",838.231702976521,0.577795765049601,101,118,45.1917879646157,0.156364709583275,0.85593220338983,698.886136370892,0.080733056570377,88,88,23.7539526296727,0.0803626611693938,1,733.495417588501,0.167813649695919,91,91,32.5770198151201,0.0922458406200849,1
"掉早","nonword",701.261977275873,0.03979533616968,220,222,17.0329193650128,0.0553160029966281,0.990990990990991,678.066223258644,-0.0442991843313569,215,215,13.0828227264363,0.0407014311675218,1,686.007732722358,-0.0165428672710029,217,217,14.1406489304184,0.0448281781893742,1
"掉邮","nonword",726.056630439928,0.155949326981872,92,94,29.464158523983,0.101594572839292,0.978723404255319,683.615157307074,0.0118318812678571,89,89,17.2059867735069,0.0593971442361364,1,683.615157307074,0.0118318812678571,89,89,17.2059867735069,0.0593971442361364,1
"掌叶","nonword",780.577153841315,0.360911731984687,91,105,40.6401833546638,0.143923265763779,0.866666666666667,681.545783127328,0.00729814753461786,83,83,22.1238815908944,0.0771165746419426,1,681.545783127328,0.00729814753461786,83,83,22.1238815908944,0.0771165746419426,1
"掌瞎","nonword",805.05915306364,0.3311797813731,98,102,45.4796982968788,0.138241846652282,0.96078431372549,700.250247193347,-0.0503215779559128,89,89,30.759360740893,0.0621888226741562,1,716.01115384843,0.012283676510462,91,91,32.0620028999162,0.0750828187413615,1
"排党","nonword",736.637855860429,0.146281309669601,111,116,24.9658147063717,0.0893479085525068,0.956896551724138,697.093566042075,-0.0155566881717708,106,106,17.5232856303534,0.0528448933862642,1,707.987296300555,0.0319525460710143,108,108,19.1759254418496,0.061706739595372,1
"排河货闻","nonword",895.205151790689,0.677160075612088,112,114,47.7673392891458,0.14219767058657,0.982456140350877,759.210383837088,0.229747715700205,99,99,33.1961232016355,0.0739358952948951,1,790.056245100463,0.3054225556698,102,102,36.9757978113054,0.0837849107398404,1
"排除","word",677.357419350083,-0.098076957427902,155,157,24.6335971904687,0.0745919221850506,0.987261146496815,630.666677846442,-0.238177775054272,149,149,14.3683147038483,0.0495512389809404,1,636.826206661435,-0.219300458099048,150,150,15.5446330422807,0.0527156590541525,1
"掠庶","nonword",715.886058828257,0.0380312179359454,102,106,27.5789594586335,0.0855364915896096,0.962264150943396,700.118190004824,-0.0181855890308698,100,100,25.4076854286667,0.0773103227921284,1,705.136821786954,0.00815226869020411,101,101,25.6506133651388,0.0809457508528914,1
"探测","word",695.205218931302,0.0477089938670744,169,174,21.9920181809173,0.0789926436056739,0.971264367816092,659.607484658249,-0.0931988656327157,163,163,15.3166817954467,0.0555464830675096,1,666.745339389954,-0.0598251407879317,165,165,16.1406305519841,0.0597102674079496,1
"探疤","nonword",783.431846160111,0.410303771795094,78,82,38.5628453625116,0.123443444843285,0.951219512195122,742.452506673818,0.245290476412004,75,75,27.0571091692,0.0783184778217112,1,742.931263164324,0.280223460017898,76,76,26.7030131798247,0.0848096807229718,1
"接以","nonword",711.45653787506,0.0881193780961163,132,144,18.356411974848,0.0622738826564159,0.916666666666667,708.092244271041,0.0694566092462691,131,131,18.1837626989643,0.0598668620700592,1,711.45653787506,0.0881193780961163,132,132,18.356411974848,0.0622738826564159,1
"接受","word",542.82402941783,-0.571994270568513,170,173,12.3744467610422,0.0400772666285392,0.982658959537572,537.420514799004,-0.593817697064717,169,169,11.1984064579094,0.0338138558688247,1,537.420514799004,-0.593817697064717,169,169,11.1984064579094,0.0338138558688247,1
"接待","word",742.812896008466,0.0533972086891638,125,128,34.3491402345806,0.0900718519535228,0.9765625,695.095033622464,-0.121784069240043,119,119,29.4256268668139,0.0563277450622752,1,706.166305793969,-0.0766461876072082,121,121,30.0270828949399,0.0638659185630577,1
"接慕","nonword",780.676412846438,0.3206917531175,109,123,29.9486457068605,0.0827744726205555,0.886178861788618,742.624866669157,0.204574156832141,105,105,22.1394463034554,0.0583009420367782,1,752.871803740761,0.247732197253542,107,107,22.9387615158427,0.0647694344214571,1
"接触","word",640.91985271224,-0.165832541276087,129,133,25.6659311029653,0.0907190600787642,0.969924812030075,605.028663999604,-0.308545038642286,125,125,18.1230830088465,0.0583698165299073,1,605.028663999604,-0.308545038642286,125,125,18.1230830088465,0.0583698165299073,1
"接迈","nonword",719.868198716089,0.147692272482147,156,163,19.2508764648214,0.0764273692775915,0.957055214723926,701.185254899752,0.0573651716395202,153,153,16.1626142871885,0.0546102012400253,1,706.407168828976,0.0752113505036475,154,154,16.8850788263366,0.0571141781637931,1
"控制","word",622.316187971405,-0.281853895011582,133,139,25.4270469950707,0.0832164067676384,0.956834532374101,587.154515386165,-0.395061700153306,130,130,13.8317511346048,0.0516544250979555,1,587.154515386165,-0.395061700153306,130,130,13.8317511346048,0.0516544250979555,1
"推动","word",643.055382601497,-0.16499320904984,115,117,22.0274024244751,0.0682476991073068,0.982905982905983,631.966324553723,-0.190179864887211,114,114,19.2002750846884,0.0639889918723374,1,643.055382601497,-0.16499320904984,115,115,22.0274024244751,0.0682476991073068,1
"推币","nonword",839.679191777116,0.598407180030385,73,89,39.2688996395449,0.139709179069899,0.820224719101124,781.128089549714,0.316182730092658,67,67,30.8964710335194,0.0842243942591002,1,799.687499997425,0.351327085090675,68,68,35.6506298048454,0.090112344393967,1
"推痰","nonword",750.441923530348,0.303120999145631,170,178,21.5669489166021,0.0809424963910233,0.955056179775281,712.023159511068,0.159745488580091,163,163,15.5389569561928,0.0584636560050587,1,732.927577381982,0.235909855873629,168,168,17.8008230261464,0.0659784588210434,1
"推论","word",655.905060003627,-0.0716308900852634,150,158,23.0789158294948,0.0838902596162703,0.949367088607595,634.522033787458,-0.154664003344989,148,148,17.6552834703239,0.0605603283233547,1,634.522033787458,-0.154664003344989,148,148,17.6552834703239,0.0605603283233547,1
"掩盖","word",651.090381950832,-0.0481849252356439,144,148,18.4329468864587,0.083062023010978,0.972972972972973,628.899600006567,-0.166281158976759,140,140,15.0333954012984,0.0552773580687346,1,628.899600006567,-0.166281158976759,140,140,15.0333954012984,0.0552773580687346,1
"掳罢","nonword",723.638731480421,0.0110759406311749,108,114,33.9668358784044,0.0971558447588967,0.947368421052632,688.155009524536,-0.104410830047262,105,105,27.7401784614171,0.0705609823506532,1,697.7707547177,-0.0760906798207529,106,106,29.1111809887146,0.0754118195710895,1
"描述","word",582.318140076235,-0.417182459916869,257,266,11.4706309188369,0.0394822482830751,0.966165413533835,581.190466665303,-0.421920464040726,255,255,11.4911549174162,0.0365711588674486,1,582.318140076235,-0.417182459916869,257,257,11.4706309188369,0.0394822482830751,1
"提供","word",565.678815790122,-0.439840109365442,228,234,11.9465661716987,0.0462546932363868,0.974358974358974,559.595853984221,-0.471249638123361,226,226,11.2476996910883,0.0408845472728268,1,562.602753305876,-0.457226675430247,227,227,11.5947212009391,0.0430518572079194,1
"提前","word",625.194450001757,-0.218303854823362,120,122,22.8097562551998,0.0941580458982493,0.983606557377049,598.895452995083,-0.338189267711087,117,117,17.2329203984592,0.0596958334221512,1,598.895452995083,-0.338189267711087,117,117,17.2329203984592,0.0596958334221512,1
"提升","word",578.482319679262,-0.396569241996544,122,127,14.5717223603091,0.050130527907154,0.960629921259842,578.482319679262,-0.396569241996544,122,122,14.5717223603091,0.050130527907154,1,578.482319679262,-0.396569241996544,122,122,14.5717223603091,0.050130527907154,1
"提杂","nonword",708.004160375812,0.092858308863206,106,119,26.2209773021369,0.0876674445495218,0.890756302521008,688.295634613579,0.0271365265082485,104,104,22.1321916960249,0.0758600037559524,1,688.295634613579,0.0271365265082485,104,104,22.1321916960249,0.0758600037559524,1
"提示","word",622.138392490666,-0.29694139188632,293,299,14.1025357769458,0.0460027467951292,0.979933110367893,602.45095818721,-0.367208197300005,287,287,11.4433507345667,0.0366298836090718,1,614.360147765557,-0.32518990979971,291,291,12.9695127284481,0.0417414725771729,1
"提神","word",748.251072724083,0.203942044949511,165,175,25.7108493977108,0.0812088871526709,0.942857142857143,691.070484073125,0.0311131497830358,157,157,16.1034571842073,0.0560763428895484,1,711.810499996454,0.0825288924013099,160,160,20.0333645269656,0.062457223824998,1
"提艺","nonword",764.604825001737,0.263488165811571,80,86,29.9693207278807,0.112942768011123,0.930232558139535,747.754641028054,0.163738331913488,78,78,27.8511955578157,0.0891447239284069,1,747.754641028054,0.163738331913488,78,78,27.8511955578157,0.0891447239284069,1
"插入","word",693.100579889139,0.0323536511019814,169,180,22.4287241507374,0.0843771299140081,0.938888888888889,658.404689032034,-0.110433469036317,164,164,15.4445833078464,0.054773746033404,1,662.642612128803,-0.0933181275276419,165,165,15.9249430307475,0.057067789113334,1
"揭头","nonword",880.559123456922,0.694704634982819,81,107,51.2833785415789,0.18741599200005,0.757009345794392,782.78649333308,0.305004226904504,75,75,31.5721530204862,0.0924431024193208,1,789.042934210904,0.339498176229773,76,76,31.7759704428833,0.0975226751451459,1
"揭晓","word",730.353416059278,0.176086291808217,137,143,26.5333350269244,0.0924105146305639,0.958041958041958,693.608340909258,0.0241015808400781,132,132,20.3956802682637,0.0597137002476051,1,693.608340909258,0.0241015808400781,132,132,20.3956802682637,0.0597137002476051,1
"揶揄","word",831.503549022147,0.625597189331207,51,119,43.9393324459469,0.147250247771575,0.428571428571429,765.062659577732,0.392579577980514,47,47,29.9169913219677,0.101306347555194,1,772.668791669739,0.441358159341663,48,48,30.2586656968403,0.110520143197018,1
"搜索","word",617.038066127627,-0.312579723529407,121,122,20.0092450335507,0.0572637749417439,0.991803278688525,609.000500011427,-0.337330048415477,120,120,18.477298709995,0.0520708891374454,1,617.038066127627,-0.312579723529407,121,121,20.0092450335507,0.0572637749417439,1
"搜罗","word",846.355719498746,0.650238683043112,82,150,39.9254624428901,0.121803466289318,0.546666666666667,775.873118411287,0.418755900171077,76,76,22.5209771637222,0.0821176989661985,1,792.131487170278,0.480609521519722,78,78,24.8955797334307,0.0910411171584226,1
"搜解","nonword",787.84871819045,0.500923127710638,110,137,24.4903360949258,0.0942388858866753,0.802919708029197,746.403757290775,0.32394551821042,103,103,19.0282228809265,0.0719188981862388,1,780.506712973519,0.44017480915357,108,108,24.3508919866315,0.0855198714221045,1
"搞五","nonword",696.942209183687,0.022216484677531,196,201,19.1837433055291,0.0599027425272309,0.975124378109453,668.232906249928,-0.0621258078219238,192,192,12.3658999601095,0.0429181870379376,1,668.232906249928,-0.0621258078219238,192,192,12.3658999601095,0.0429181870379376,1
"搥壳","nonword",682.265614379615,-0.044664855514165,153,153,28.3619069931993,0.0876019694858373,1,633.990472974326,-0.192669170163727,148,148,16.1762822084424,0.0522655454705005,1,635.29216107493,-0.172332336359002,149,149,16.1199913379477,0.0557548841776795,1
"搬见","nonword",834.701353437685,0.431944865417411,116,130,37.7414502922241,0.120919932302429,0.892307692307692,766.521954943993,0.206852192095302,111,111,22.4283388220526,0.0639303840593944,1,766.521954943993,0.206852192095302,111,111,22.4283388220526,0.0639303840593944,1
"搭救","word",692.937664183845,-0.00424857380333171,134,148,24.552756074138,0.0846792011790059,0.905405405405405,659.381585942037,-0.148842139891631,128,128,21.2701754439774,0.0639612496851366,1,674.666450386472,-0.0835232687865097,131,131,22.5669976760346,0.0728604271884311,1
"摇优","nonword",734.815870128532,0.189374099871211,154,158,20.4089515120022,0.0802902283310258,0.974683544303797,707.010026844891,0.069143024631794,149,149,16.2822371906214,0.0541252792446503,1,720.268927630223,0.119812254889518,152,152,17.7555498115285,0.0605066015338374,1
"摇璀","nonword",691.885521743979,0.0467520854499738,115,121,22.6589104924537,0.0754834511019857,0.950413223140496,671.503814164859,-0.0219133672465767,113,113,17.6973177510913,0.0578928942077701,1,671.503814164859,-0.0219133672465767,113,113,17.6973177510913,0.0578928942077701,1
"摧绰","nonword",743.644797754116,0.238537062880068,89,96,33.9751045400992,0.113943754817054,0.927083333333333,697.935821429245,0.0615850633813055,84,84,28.3698122886105,0.0823553078225125,1,731.337636364958,0.176797846831129,88,88,32.0296009154063,0.0968622029440959,1
"撑瞇","nonword",669.145264458648,-0.100549066154098,121,125,25.6857717783326,0.075040603763004,0.968,641.138050415938,-0.178607264916284,119,119,16.0818541555484,0.0504413216914419,1,641.138050415938,-0.178607264916284,119,119,16.0818541555484,0.0504413216914419,1
"撤教","nonword",769.91396191766,0.19131570099671,105,112,34.3878263986023,0.098152013151342,0.9375,713.167470014497,0.0275261150906672,100,100,24.4281704436219,0.0695645147860342,1,735.194588249507,0.0854172445821765,102,102,28.6185890237204,0.0794324406540611,1
"撤编","nonword",804.294351060291,0.492483757233649,94,116,33.0858419432046,0.115522570664676,0.810344827586207,760.826865164948,0.294236503197694,89,89,27.8643159921372,0.0769581545725475,1,767.569233329789,0.319876841313356,90,90,28.3659276959708,0.0803017565423182,1
"撬办","nonword",659.857187502851,-0.0845079719279929,112,117,21.8882106654194,0.0733454913711349,0.957264957264957,644.450936366105,-0.14780465932922,110,110,18.6210598416693,0.0592858238232885,1,644.450936366105,-0.14780465932922,110,110,18.6210598416693,0.0592858238232885,1
"撰患","nonword",709.478021592497,0.0785153984375992,139,142,25.4591192704049,0.0844923368289306,0.97887323943662,669.050007473698,-0.0409544671820448,134,134,18.3050594287287,0.0681048309111902,1,682.778338246478,0.00156830290930701,136,136,20.6209887163045,0.0734908209581542,1
